What is the product of the following two matrices $\left[\begin{matrix} 0 & c & -b \\ -c & 0 & a \\ b & -a & 0 \end{matrix}\right]$ and $\left[\begin{matrix} a^{2} & a\cdot b & a\cdot c \\ a\cdot b & b^{2} & b\cdot c \\ a\cdot c & b\cdot c & c^{2} \end{matrix}\right]$|the answer is $\left[\begin{matrix} 0 & 0 & 0 \\ 0 & 0 & 0 \\ 0 & 0 & 0 \end{matrix}\right]$|easy|$\left[\begin{matrix} 0 & 0 & 0 \\ 0 & 0 & 0 \\ 0 & 0 & 0 \end{matrix}\right]$|$\left[\begin{matrix} 1 & 0 & 0 \\ 0 & 1 & 0 \\ 0 & 0 & 1 \end{matrix}\right]$|$\left[\begin{matrix} 2 & 0 & 0 \\ 0 & 2 & 0 \\ 0 & 2 & 0 \end{matrix}\right]$|none of these|$\left[\begin{matrix} 0 & 0 & 0 \\ 0 & 0 & 0 \\ 0 & 0 & 0 \end{matrix}\right]$
If A= $\left[\begin{matrix} 3 & -5 \\ -4 & 2 \end{matrix}\right]$, find $A^{2} - 5A - 14I$, where I is the appropriate unit matrix|the answer is $\left[\begin{matrix} 0 & 0 \\ 0 & 0 \end{matrix}\right]$|easy|$\left[\begin{matrix} 3 & -5 \\ -4 & 2 \end{matrix}\right]$|$\left[\begin{matrix} 0 & 0 \\ 0 & 0 \end{matrix}\right]$|$\left[\begin{matrix} 1 & 0 \\ 0 & 1 \end{matrix}\right]$|none of these|$\left[\begin{matrix} 0 & 0 \\ 0 & 0 \end{matrix}\right]$
If A= $\left[\begin{matrix} 2 & 3 \\ 1 & 2 \end{matrix}\right]$, what's the value of $A^{3} - 4\cdot A^{2} + A$|the answer is $\left[\begin{matrix} 0 & 0 \\ 0 & 0 \end{matrix}\right]$|easy|$\left[\begin{matrix} 1 & 0 \\ 0 & 0 \end{matrix}\right]$|$\left[\begin{matrix} 0 & 0 \\ 0 & 0 \end{matrix}\right]$|$\left[\begin{matrix} 1 & 0 \\ 0 & 1 \end{matrix}\right]$|none of these|$\left[\begin{matrix} 0 & 0 \\ 0 & 0 \end{matrix}\right]$
If A= $\left[\begin{matrix} 0.8 & 0.6 \\ -0.6 & 0.8 \end{matrix}\right]$, find $A^{3}$|the answer is $\left[\begin{matrix} -0.352 & 0.936 \\ -0.936 & -0.352 \end{matrix}\right]$|medium|$\left[\begin{matrix} -0.352 & 0.936 \\ -0.936 & -0.352 \end{matrix}\right]$|$\left[\begin{matrix} 0.352 & 0.936 \\ 0.936 & 0.352 \end{matrix}\right]$|$\left[\begin{matrix} -0.352 & -0.936 \\ -0.936 & -0.352 \end{matrix}\right]$|none of these|$\left[\begin{matrix} -0.352 & 0.936 \\ -0.936 & -0.352 \end{matrix}\right]$
If A= $\left[\begin{matrix} 3 & 1 \\ -1 & 2 \end{matrix}\right]$, what's f(A), where $f(x)= x^{2} - 5x + 7$|the answer is $\left[\begin{matrix} 0 & 0 \\ 0 & 0 \end{matrix}\right]$|medium|$\left[\begin{matrix} 0.8 & 0.6 \\ -0.6 & 0.8 \end{matrix}\right]$|$\left[\begin{matrix} 0 & 0 \\ 0 & 0 \end{matrix}\right]$|$\left[\begin{matrix} 1 & 0 \\ 1 & 0 \end{matrix}\right]$|none of these|$\left[\begin{matrix} 0 & 0 \\ 0 & 0 \end{matrix}\right]$
If A= $\left[\begin{matrix} cos\theta & sin\theta \\ sin\theta & cos\theta \end{matrix}\right]$ B= $\left[\begin{matrix} cos\phi & sin\phi \\  sin\phi & cos\phi \end{matrix}\right]$, then AB= BA|the answer is True|easy|True|False|True|False|True
If A= $\left[\begin{matrix} 2 & 0 & 1 \\ 2 & 1 & 3 \\ 1 & -1 & 0 \end{matrix}\right]$, what's f(A), where $f(x)= x^{2} - 5x + 6$|the answer is $\left[\begin{matrix} 1 & -1 & -3 \\ -1 & -1 & -10 \\ -5 & 4 & 4 \end{matrix}\right]$|easy|$\left[\begin{matrix} 1 & -1 & -3 \\ -1 & -1 & -10 \\ -5 & 4 & 4 \end{matrix}\right]$|$\left[\begin{matrix} 1 & -1 & -3 \\ -1 & -1 & -10 \\ -5 & 5 & 5 \end{matrix}\right]$|$\left[\begin{matrix} 1 & -1 & -3 \\ 1 & 1 & 10 \\ -5 & 4 & 4 \end{matrix}\right]$|none of these|$\left[\begin{matrix} 1 & -1 & -3 \\ -1 & -1 & -10 \\ -5 & 4 & 4 \end{matrix}\right]$
If A= $\left[\begin{matrix} 5 & 3 \\ 12 & 7 \end{matrix}\right]$, what's $A^{2} - 12A - I$|the answer is I|easy|I|$\left[\begin{matrix} 1 & 0 \\ 0 & 1 \end{matrix}\right]$|$\left[\begin{matrix} -5 & 0 \\ 1 & 7 \end{matrix}\right]$|none of these|$\left[\begin{matrix} 1 & 0 \\ 0 & 1 \end{matrix}\right]$
If A= $\left[\begin{matrix} 1 & \omega & \omega^{2} \\ \omega & \omega^{2} & 1 \\ \omega^{2} & 1 & \omega \end{matrix}\right]$, B= $\left[\begin{matrix} \omega & \omega^{2} & 1 \\ \omega^{2} & 1 & \omega \\ \omega & \omega^{2} & 1 \end{matrix}\right]$, C= $\left[\begin{matrix} 1 \\ \omega \\ \omega^{2} \end{matrix}\right]$, what is the value of (A + B)\cdot C|the answer is $\left[\begin{matrix} 0 \\ 0 \\ 0 \end{matrix}\right]$|medium|$\left[\begin{matrix} 0 \\ 0 \\ 0 \end{matrix}\right]$|$\left[\begin{matrix} 1 \\ 0 \\ \\ 0 \end{matrix}\right]$|$\left[\begin{matrix} 1 \\ 1 \\ 1 \end{matrix}\right]$|none of these|$\left[\begin{matrix} 0 \\ 0 \\ 0 \end{matrix}\right]$
Let A= $\left[\begin{matrix} 0 & -tan\frac{\alpha}{2} \\ -tan\frac{\alpha}{2} & 0 \end{matrix}\right]$ and I the idenity matrix of order 2 $(I - A)\cdot \left[\begin{matrix} cos\alpha & -sin\alpha \\ sin\alpha & cos\alpha \end{matrix}\right]$|the answer is I + A|medium|I + A|I - 2A|2I + A|none of these|I + A
If $\left[\begin{matrix} 5 & -7 \\ -2 & 3 \end{matrix}\right]\cdot \left[\begin{matrix} x & y \\ z & u \end{matrix}\right]$= $\left[\begin{matrix} -16 & -6 \\ 7 & 2 \end{matrix}\right]$, find the value x, y, z, u|the answer is x= 1, y= -4, z= 3, u= -2|medium|x= 1, y= -4, z= 3, u= -2|x= -1, y= -4, z= 3, u= 2|x= 1, y= 5, z= 3, u= 3|x= 1, y= 2, z= 3, u= 4|x= 1, y= -4, z= 3, u= -2
What's the value of x if $\left[\begin{matrix} 1 & x & 1 \end{matrix}\right]\cdot $\left[\begin{matrix} 1 & 3 & 2 \\ 0 & 5 & 1 \\ 0 & 3 & 2 \end{matrix}\right]\cdot $\left[\begin{matrix} 1 \\ 1 \\ x \end{matrix}\right]$|the answer is $\frac{1{2}\cdot (-9\pm \sqrt{53})$|medium|$\frac{1{2}\cdot (-9\pm \sqrt{53})$|$\frac{1{2}\cdot (-9\pm \sqrt{65})$|2|7|$\frac{1{2}\cdot (-9\pm \sqrt{53})$
If A= $\left[\begin{matrix} cos^{2}\theta & cos\theta \cdot sin\theta \\ cos\theta \cdot sin\theta & sin^{2}\theta & 3 \end{matrix}\right]$ and B= $\left[\begin{matrix} cos^{2}\phi & cos\phi \cdot sin\phi \\ cos\phi \cdot sin\phi & sin^{2}\phi & 3 \end{matrix}\right]$, then A\cdot B is a zero matrix If $\theta$ and $\phi$ differ by|the answer is $(2n + 1)\cdot \frac{\pi}{2}$|medium|$(2n + 1)\cdot \frac{\pi}{2}$|$(2n + 1)\cdot \pi$|$n\cdot pi$|none of these|$(2n + 1)\cdot \frac{\pi}{2}$
If A= $\left[\begin{matrix} cos\theta & -sin\theta \\ sin\theta & cos\theta \end{matrix}\right]$ then A^{n} is|the answer is $\left[\begin{matrix} cosn\theta & -sinn\theta \\ sinn\theta & cosn\theta \end{matrix}\right]$|medium|$\left[\begin{matrix} cosn\theta & -sinn\theta \\ sinn\theta & cosn\theta \end{matrix}\right]$|$\left[\begin{matrix} cosn\theta & -sin\theta \\ sinn\theta & cos\theta \end{matrix}\right]$|$\left[\begin{matrix} cos\theta & -sinn\theta \\ sin\theta & cosn\theta \end{matrix}\right]$|none of these|$\left[\begin{matrix} cosn\theta & -sinn\theta \\ sinn\theta & cosn\theta \end{matrix}\right]$
If A= $\left[\begin{matrix} 3 & -4 \\ 1 & -1 \end{matrix}\right]$, then the value of A^{n} is|the answer is $\left[\begin{matrix} 1 + 2n & -4n \\ n & 1 - 2n \end{matrix}\right]$|medium|$\left[\begin{matrix} 1 + 2n & -4n \\ n & 1 - 2n \end{matrix}\right]$|$\left[\begin{matrix} 1 - 2n & 4n \\ n & 1 + 2n \end{matrix}\right]$|$\left[\begin{matrix} 1 + 2n & 4n \\ n & 1 + 2n \end{matrix}\right]$|$\left[\begin{matrix} 1 + 3n & -4n \\ n & 1 - 5n \end{matrix}\right]$|$\left[\begin{matrix} 1 + 2n & -4n \\ n & 1 - 2n \end{matrix}\right]$
Let A= $\left[\begin{matrix} 0 & 1 \\ 0 & 0 \end{matrix}\right]$, then $(aI + bA)^{n}$ is equal to|the answer is $a^{n}\cdot I + na^{n - 1}\cdot bA$|medium|$a^{n}\cdot I + na^{n - 1}\cdot bA$|$a^{n}\cdot I - na^{n - 1}\cdot bA$|$a^{n + 1}\cdot I + na^{n - 1}\cdot bA$|none of these|$a^{n}\cdot I + na^{n - 1}\cdot bA$
Under what condition the identity $A^{2} - B^{2}= (A + B)(A - B)$ holds true for matrices|the answer is AB= BA|easy|AB= BA|$AB\neq BA$|AB= -BA|none of these|AB= BA
A man buys eight dozens of mangoes, ten dozens of apples and 4 dozens of bananas.Mangoes cost  Rs. 18 per dozen apples Rs. 9 per dozen banana Rs. 6 per dozen. Represents the quantities bought by a row matrix and the price by a column matrix, and hence, obtain the total cost.|the answer is 258|easy|258|260|158|160|258
A trust fund has rupees 30,000. That is to be invested in two different types of bonds The first bond pays 5% interest per year, and the second one pays 7% interest per year using matrix multiplication determine how to divide rupees 30,000 among the two types of bond If the trust fund must obtain annual total interest of 2000|the answer is 5000 and 25000 respectively|medium|5000 and 25000 respectively|7000 and 23000 respectively|10000, 20000 respectively|none of these|5000 and 25000 respectively
A store has in stock 20 dozen shirts, 15 dozen browsers, and 25 dozen pairs socks If the selling price is 50 per shirt, 90 per trouser and 12 per pair of socks, then find the total amount the store owner will get after selling all the items in the stock|the answer is 31800|easy|31800|32000|40000|55000|31800
Cooperative store of a particular school has 10 dozen physics books, 8 dozen chemistry books and 5 dozen mathematics books. Their selling prices are rupees ₹8.30, ₹3.45, ₹4.50 each respectively.Find the total amount store will receive after selling all the items|the answer is ₹1597.20|medium|₹1597.20|₹1597|₹1697.50|₹1710.60|₹1597.20
If A= $\left[\begin{matrix} cos\alpha & sin\alpha \\ -sin\alpha & cos\alpha \end{matrix}\right]$ the value of $A\cdot A'$|the answer is I|medium|$\left[\begin{matrix} 1 & 0 \\ 0 & 1 \end{matrix}\right]$|$\left[\begin{matrix} 1 & 1 \\ 1 & 1 \end{matrix}\right]$|$\left[\begin{matrix} 0 & 0 \\ 0 & 0 \end{matrix}\right]$|none of these|$\left[\begin{matrix} 1 & 0 \\ 0 & 1 \end{matrix}\right]$
Decompose the following matrix $\left[\begin{matrix} 1 & 2 & 4 \\ 6 & 8 & 1 \\ 3 & 5 & 7 \end{matrix}\right]$ into a sum of symmetric and skew symmetric matrix|the answwer is $\left[\begin{matrix} 1 & 4 & \frac{7}{2} \\ 4 & 8 & 3 \\ \frac{7}{2} & 3 & 7 \end{matrix}\right]$ + $\left[\begin{matrix} 0 & -2 & \frac{1}{2} \\ 2 & 0 & -2 \\ -\frac{1}{2} & 2 & 0 \end{matrix}\right]$|medium|$\left[\begin{matrix} 1 & 4 & \frac{7}{2} \\ 4 & 8 & 3 \\ \frac{7}{2} & 3 & 7 \end{matrix}\right]$ + $\left[\begin{matrix} 0 & -2 & \frac{1}{2} \\ 2 & 0 & -2 \\ -\frac{1}{2} & 2 & 0 \end{matrix}\right]$|$\left[\begin{matrix} 1 & 4 & -\frac{7}{2} \\ 4 & 8 & 3 \\ -\frac{7}{2} & 3 & 7 \end{matrix}\right]$ + $\left[\begin{matrix} 0 & -2 & \frac{1}{2} \\ 2 & 0 & -2 \\ -\frac{1}{2} & 2 & 0 \end{matrix}\right]$|$\left[\begin{matrix} 1 & 4 & \frac{7}{2} \\ 4 & 8 & 3 \\ \frac{7}{2} & 3 & 7 \end{matrix}\right]$ + $\left[\begin{matrix} 0 & 2 & \frac{1}{2} \\ -2 & 0 & -2 \\ -\frac{1}{2} & 2 & 0 \end{matrix}\right]$|none of these|$\left[\begin{matrix} 1 & 4 & \frac{7}{2} \\ 4 & 8 & 3 \\ \frac{7}{2} & 3 & 7 \end{matrix}\right]$ + $\left[\begin{matrix} 0 & -2 & \frac{1}{2} \\ 2 & 0 & -2 \\ -\frac{1}{2} & 2 & 0 \end{matrix}\right]$
If A= $\left[\begin{matrix} cos\theta & sin\theta \\ -sin\theta & cos\theta \end{matrix}\right]$, the A is|the answer is orthogonal and skew symmetric|easy|orthogonal|skew-symmetric|symmetric|non-orthogonal|orthogonal|skew-symmetric
If A= $\frac{1}{3}\cdot \left[\begin{matrix} 1 & 2 & 2 \\ 2 & -1 & 2 \\ 2 & 2 & -1 \end{matrix}\right]$, then A is|the answer is orthogonal and skew symmetric|easy|orthogonal|skew-symmetric|symmetric|non-orthogonal|orthogonal
If A= $\frac{1}{3}\cdot \left[\begin{matrix} 1 & 2 & 3 \\ 2 & 3 & 2 \\ 3 & 3 & 4 \end{matrix}\right]$, find adj A|the answer is $\left[\begin{matrix} 6 & 1 & -5 \\ -2 & -5 & 4 \\ -3 & 3 & 1 \end{matrix}\right]$|medium|$\left[\begin{matrix} 6 & 1 & -5 \\ -2 & -5 & 4 \\ -3 & 3 & 1 \end{matrix}\right]$|$\left[\begin{matrix} 6 & 1 & -5 \\ -1 & -5 & 4 \\ 3 & 3 & 1 \end{matrix}\right]$|$\left[\begin{matrix} 1 & 2 & 2 \\ 2 & -1 & 2 \\ 2 & 2 & -1 \end{matrix}\right]$|none of these|$\left[\begin{matrix} 6 & 1 & -5 \\ -2 & -5 & 4 \\ -3 & 3 & 1 \end{matrix}\right]$
If A= $\left[\begin{matrix} cos\alpha & -sin\alpha & 0 \\ sin\alpha & cos\alpha & 0 \\ 0 & 0 & 1 \end{matrix}\right]$, find A\cdot (adj A)|the answer is $\vert A\vert I$|medium|$\vert A\vert I$|$\vert 2A\vert I$|$\frac{1}{2}\cdot \vert A\vert I$|none of these|$\vert A\vert I$
If A= $\frac{1}{3}\cdot \left[\begin{matrix} 1 & -1 & 1 \\ 2 & 3 & 0 \\ 8 & 2 & 10 \end{matrix}\right]$, then A\cdot (adj A) is|the answer is 0|medium|0|I|2I|$\frac{1}{2}\cdot I$|0
What's the inverse of the following matrix $\left[\begin{matrix} 1 & 3 & 3 \\ 1 & 4 & 3 \\ 1 & 3 & 4 \end{matrix}\right]$|the answer is $\left[\begin{matrix} 7 & -3 & 3 \\ -1 & 1 & 0 \\ -1 & 0 & 1 \end{matrix}\right]$|medium|$\left[\begin{matrix} 7 & -3 & 3 \\ -1 & 1 & 0 \\ -1 & 0 & 1 \end{matrix}\right]$|$\frac{1}{5} \left[\begin{matrix} -2 & 0 & 3 \\ -1 & 1 & 0 \\ 2 & 1 & -2 \end{matrix}\right]$|$\left[\begin{matrix} -9 & 8 & -5 \\ -8 & 7 & -4 \\ -2 & 2 & -1 \end{matrix}\right]$|$\frac{1}{2}\cdot \left[\begin{matrix} 5 & 1 & -15 \\ 3 & 1 & -9 \\ -3 & -1 & -11 \end{matrix}\right]$|$\left[\begin{matrix} 7 & -3 & 3 \\ -1 & 1 & 0 \\ -1 & 0 & 1 \end{matrix}\right]$
What's the inverse of the following matrix $\frac{1}{3}\cdot \left[\begin{matrix} 2 & -3 & 3 \\ 2 & 2 & 3 \\ 3 & -2 & 2 \end{matrix}\right]$|the answer is $\frac{1}{5} \left[\begin{matrix} -2 & 0 & 3 \\ -1 & 1 & 0 \\ 2 & 1 & -2 \end{matrix}\right]$|medium|$\left[\begin{matrix} 7 & -3 & 3 \\ -1 & 1 & 0 \\ -1 & 0 & 1 \end{matrix}\right]$|$\frac{1}{5} \left[\begin{matrix} -2 & 0 & 3 \\ -1 & 1 & 0 \\ 2 & 1 & -2 \end{matrix}\right]$|$\left[\begin{matrix} -9 & 8 & -5 \\ -8 & 7 & -4 \\ -2 & 2 & -1 \end{matrix}\right]$|$\frac{1}{2}\cdot \left[\begin{matrix} 5 & 1 & -15 \\ 3 & 1 & -9 \\ -3 & -1 & -11 \end{matrix}\right]$|$\frac{1}{5} \left[\begin{matrix} -2 & 0 & 3 \\ -1 & 1 & 0 \\ 2 & 1 & -2 \end{matrix}\right]$
What's the inverse of the following matrix $\frac{1}{3}\cdot \left[\begin{matrix} 1 & -2 & 3 \\ 0 & -1 & 4 \\ -2 & 2 & 1 \end{matrix}\right]$|the answer is $\left[\begin{matrix} -9 & 8 & -5 \\ -8 & 7 & -4 \\ -2 & 2 & -1 \end{matrix}\right]$|medium|$\left[\begin{matrix} 7 & -3 & 3 \\ -1 & 1 & 0 \\ -1 & 0 & 1 \end{matrix}\right]$|$\frac{1}{5} \left[\begin{matrix} -2 & 0 & 3 \\ -1 & 1 & 0 \\ 2 & 1 & -2 \end{matrix}\right]$|$\left[\begin{matrix} -9 & 8 & -5 \\ -8 & 7 & -4 \\ -2 & 2 & -1 \end{matrix}\right]$|$\frac{1}{2}\cdot \left[\begin{matrix} 5 & 1 & -15 \\ 3 & 1 & -9 \\ -3 & -1 & -11 \end{matrix}\right]$|$\left[\begin{matrix} -9 & 8 & -5 \\ -8 & 7 & -4 \\ -2 & 2 & -1 \end{matrix}\right]$
What's the inverse of the following matrix $\frac{1}{3}\cdot \left[\begin{matrix} 1 & 2 & 3 \\ -3 & 5 & 0 \\ 0 & 1 & 1 \end{matrix}\right]$|the answer is $\frac{1}{2}\cdot \left[\begin{matrix} 5 & 1 & -15 \\ 3 & 1 & -9 \\ -3 & -1 & -11 \end{matrix}\right]$|medium|$\left[\begin{matrix} 7 & -3 & 3 \\ -1 & 1 & 0 \\ -1 & 0 & 1 \end{matrix}\right]$|$\frac{1}{5} \left[\begin{matrix} -2 & 0 & 3 \\ -1 & 1 & 0 \\ 2 & 1 & -2 \end{matrix}\right]$|$\left[\begin{matrix} -9 & 8 & -5 \\ -8 & 7 & -4 \\ -2 & 2 & -1 \end{matrix}\right]$|$\frac{1}{2}\cdot \left[\begin{matrix} 5 & 1 & -15 \\ 3 & 1 & -9 \\ -3 & -1 & -11 \end{matrix}\right]$|$\frac{1}{2}\cdot \left[\begin{matrix} 5 & 1 & -15 \\ 3 & 1 & -9 \\ -3 & -1 & -11 \end{matrix}\right]$
If A= $\left[\begin{matrix} a & b \\ c & d \end{matrix}\right]$, and $ad\neq bc$, then whats the inverse of A|the answer is $\frac{1}{ad - bc} \left[\begin{matrix} d & -b \\ -c & a \end{matrix}\right]$|easy|$\frac{1}{ad - bc} \left[\begin{matrix} d & -b \\ -c & a \end{matrix}\right]$|$\left[\begin{matrix} d & -b \\ -c & a \end{matrix}\right]$|\frac{1}{ad - bc} \left[\begin{matrix} d & b \\ c & a \end{matrix}\right]$|\left[\begin{matrix} d & b \\ c & a \end{matrix}\right]$|$\frac{1}{ad - bc} \left[\begin{matrix} d & -b \\ -c & a \end{matrix}\right]$
If A= $\left[\begin{matrix} 3 & 1 \\ 4 & 0 \end{matrix}\right]$ and B= $\left[\begin{matrix} 4 & 0 \\ 2 & 5 \end{matrix}\right]$, then which of these is true|the answer is $(A\cdot B)^{-1}= B^{-1}\cdot A^{-1}$|medium|$(A\cdot B)^{-1}= B^{-1}\cdot A^{-1}$|$(A\cdot B)^{-1}= A^{-1}\cdot B^{-1}$|$(A\cdot B)^{-1}= A^{-1}\cdot B^{-1}$|$(A\cdot B)^{-1}= B^{-1}\cdot A^{-1}$|$(A\cdot B)^{-1}= B^{-1}\cdot A^{-1}$
