If $\omega$ be an imaginary cube root of 1, then $\frac{a + b\omega + c\omega^{2}}{c + a\omega + b\omega^{2}} + \frac{a + b\omega + c\omega^{2}}{b + c\omega + a\omega^{2}}$|the answer is -1|easy|1|0|2|-1|-1
If $\alpha$, $\beta$are the roots of the equation $x + \frac{1}{x}= 1$, then ($\alpha$, $\beta$)|the answer is $\frac{1 - \sqrt{-3}}{2}$, $\frac{1 + \sqrt{-3}}{2}$|easy|$\frac{1 + \sqrt{-3}}{2}$|$\frac{1 - \sqrt{-3}}{2}$|$\frac{-1 + \sqrt{-3}}{2}$|$\frac{-1 - \sqrt{-3}}{2}$|$\frac{1 - \sqrt{-3}}{2}$|$\frac{1 + \sqrt{-3}}{2}$
The polar form of the complex is|the answer is $r\cdot (cos\theta + sin\theta)$|easy|$cos\theta + sin\theta$|$sin\theta + cos\theta$|$r\cdot (cos\theta + sin\theta)$|$r\cdot (sin\theta + cos\theta)$|$r\cdot (cos\theta + sin\theta)$
The modulus of the complex number x + iy is|the answer is $\sqrt{x^{2} + y^{2}}$|easy|$-\sqrt{x^{2} + y^{2}}$|$\sqrt{x^{2} + y^{2}$|$\pm \sqrt{x^{2} + y^{2}$|$x^{2} + y^{2}$|$\sqrt{x^{2} + y^{2}$
The amplitude $\theta$ of a Complex number has|the answer is infinite number of values|easy|only one value|two values|finite number of values|infinite number of values|infinite number of values
The modulus amplitude form of the complex number 1 + i is|the answer is $\sqrt{2}(cos\frac{\pi}{4} + sin\frac{\pi}{4})$|easy|$2(cos\frac{\pi}{2} + sin\frac{\pi}{2})$|$\sqrt{2}(cos\frac{\pi}{2} + sin\frac{\pi}{2})$|$\sqrt{2}(cos\frac{\pi}{4} + sin\frac{\pi}{4})$|$\sqrt{2}(cos\frac{\pi}{3} + sin\frac{\pi}{3})$|$\sqrt{2}(cos\frac{\pi}{4} + sin\frac{\pi}{4})$
The modulus amplitude form of the complex number $-\sqrt{3} + i$ is|the answer is $2(cos\frac{5\pi}{6} + sin\frac{5\pi}{6})$|easy|$2(cos\frac{\pi}{6} + sin\frac{\pi}{6})$|$2(cos\frac{5\pi}{6} + sin\frac{5\pi}{6})$|$\sqrt{2}(cos\frac{5\pi}{6} + sin\frac{5\pi}{6})$|$2(cos\frac{5\pi}{6} - sin\frac{5\pi}{6})$|$2(cos\frac{5\pi}{6} + sin\frac{5\pi}{6})$
If $z= 1 - i$, the principle value of arg(z) is|the answer is $\frac{-\pi}{4}$|easy|$\frac{-\pi}{4}$|$\frac{\pi}{4}$|$\frac{\pi}{2}$|$\frac{-\pi}{2}$|$\frac{-\pi}{4}$
If $\lvert z \rvert$= 2 and arg(z)= $\frac{\pi}{4}$ then z is|the answer is $\sqrt{2}}(1 + i)$|easy|$\sqrt{2}}(1 + i)$|$\sqrt{2}}(1 - i)$|$\sqrt{3}}(1 + i)$|$\sqrt{3}}(1 - i)$|$\sqrt{2}}(1 + i)$
If z= $\frsc{(1 - \sqrt{3}i)(cos\theta + i\cdot sin\theta)}{2(1 - i)(cos\theta - i\cdot sin\theta)}$|the answer is $\frac{1}{\srt{2}}$|easy|$\frac{1}{\srt{2}}$|$\frac{1}{2\srt{2}}$|$\frac{1}{\srt{3}}$|none of these|$\frac{1}{\srt{2}}$
If $\frac{1}{a - ib}= \frac{x - iy}{x + iy}$ then $a^{2} + b^{2}$|the answer is 1|easy|$a^{2} + b^{2}$|1|0|none of these|1
If $(x^{2} + y^{2})^{2}$= A^{2} + (2xy)^{2} then A^{2}=|the answer $(x^{2} - y^{2})^{2}$|easy|$x^{2} - y^{2}$|$(x^{2} - y^{2})^{2}$|$(2xy)^{2}$|$(x^{2} + y^{2})^{2}$|$(x^{2} - y^{2})^{2}$
If $z= \frac{1 + i}{\sqrt{2}}$, then $z^{6} + z^{4} + z^{2} + 1=$|the answer is 0|easy|1|2|3|0|0
