If $H_{1}, H_{2}, H_{3}\cdots H_{n}$ be the n Harmonic mean between a and b then $\frac{H_{1} + a}{H_{1} - a} + \frac{H_{n} + b}{H_{n} - b}$ is equal to|the answer is 2n|medium|2n|3n|n^{2}|n|2n
If A be the A.M and G be the G.M between two numbers then the numbers are|the answer is $A + \sqrt{A^{2} - G^{2}}$ and $A - \sqrt{A^{2} - G^{2}}$|medium|$A - \sqrt{A^{2} - G^{2}}$|$A + \sqrt{A^{2} - G^{2}}$|boyh of these|none of these|$A - \sqrt{A^{2} - G^{2}}$|$A + \sqrt{A^{2} - G^{2}}$
If the ratio of A.M and G.M between two numbers, a and b is m:n then|the answer is $a:b= m + \sqrt{m^{2} - n^{2}}:m - \sqrt{m^{2} - n^{2}}$|medium|$a:b= m + \sqrt{m^{2} - n^{2}}:m - \sqrt{m^{2} - n^{2}}$|$a:b= m - \sqrt{m^{2} - n^{2}}:m + \sqrt{m^{2} - n^{2}}$|$a:b= m + \sqrt{m^{2} + n^{2}}:m - \sqrt{m^{2} + n^{2}}$|none of these|$a:b= m + \sqrt{m^{2} - n^{2}}:m - \sqrt{m^{2} - n^{2}}$
If one G.M, G and 2 A.M's p and q are inserted between two quantities then|the answer is $G^{2}= (2p - q)(2q - p)$|medium|$G^{2}= (2p - q)(2q - p)$|$G^{2}= (2p + q)(2q + p)$|$G^{3}= (2p - q)(2q - p)$|none of these|$G^{2}= (2p - q)(2q - p)$
If 1 A.M and 2 G.M's are inserted between two quantities then|the answer is $\frac{p^{2}}{q} + \frac{q^{2}}{p}= 2A$|medium|$\frac{p^{2}}{q} + \frac{q^{2}}{p}= 2A$|$\frac{p^{2}}{q} + \frac{q^{2}}{p}= A$|$\frac{p^{2}}{q^{2}} + \frac{q^{2}}{p^{2}}= 2A$|none of these|$\frac{p^{2}}{q} + \frac{q^{2}}{p}= 2A$
If A.M between a and b is equal to m times the H.M, then|the answer is $a:b= \sqrt{m} + \sqrt{m - 1}:\sqrt{m} - \sqrt{m - 1}$|medium|$a:b= \sqrt{m} + \sqrt{m - 1}:\sqrt{m} - \sqrt{m - 1}$|$a:b= \sqrt{m} + \sqrt{m + 1}:\sqrt{m} - \sqrt{m + 1}$|$a:b= \sqrt{m} - \sqrt{m - 1}:\sqrt{m} + \sqrt{m - 1}$|none of these|$a:b= \sqrt{m} + \sqrt{m - 1}:\sqrt{m} - \sqrt{m - 1}$
If nine arithmetic means nine harmonic means be inserted between 2 and 3, then the value of $A + \frac{6}{H}$, where A is any Arithmetic Mean and H is the corresponding Harmonic Mean, is|the answer is 5|medium|5|4|6|7|5
If a be the A.M between b and c and b be the GM between a and c,then what is c between a and b|the answer is H.M|medium|A.M|G.M|H.M|none of these|H.M
If $a_{1}, a_{2}$ be the two A.M's and $g_{1}, g_{2}$ be the two G.M's and $H_{1}, H_{2}$be the two H.M's between two numbers, x and y then|the answer is $a_{1}\cdot h_{2}= a_{2}\cdot h_{1}= g_{1}\cdot g_{2}= x\cdot y$|medium|$a_{1}\cdot h_{1}= a_{2}\cdot h_{2}= g_{1}\cdot g_{2}= x\cdot y$|$a_{1}\cdot h_{2}= a_{2}\cdot h_{1}= g_{1}\cdot g_{2}= x\cdot y$|$a_{1}\cdot h_{1}= a_{2}\cdot h_{1}= g_{1}\cdot g_{2}= x^{2}\cdot y$|none of these|$a_{1}\cdot h_{2}= a_{2}\cdot h_{1}= g_{1}\cdot g_{2}= x\cdot y$
If between any two quantities (2n - 1) arithmetic, geometric and harmonic means are inserted then nth means are in|the answer is G.P|medium|A.P|H.P|G.P|none of these|G.P
The A.M between two numbers exceed their G.M by 2 and the G.M exceed their H.M by $\frac{8}{5}$ what are the numbers?|the answer is 16, 4|medium|16, 4|15, 6|20, 24|10, 15|16, 4
The harmonic mean of two numbers is 4 and their arithmetic mean A and the geometric mean G satisfy the relation $2\cdot A + G^{2}= 27$.What are the numbers?|the numbers are 6, 3|medium|6, 3|5, 2|4, 6|none of these|6, 3
If A, B, C are in Harmonic Progression then which of these is true?|the answer is both of these|medium|$a^{2} + c^{2} \gt 2b^{2}$|a^{5} + b^{5} \gt 2b^{5}|none of these|both of these|both of these
$b^{2} \gt = \lt ac$ according as a, b, c are in|A.P, G.P and H.P|medium|A.P, G.P and H.P|H.P, G.P and A.P|G.P, A.P and H.P|G.P, H.P and A.P|A.P, G.P and H.P
